,ID,X,Y,Area,Intensity,ParentCellID,MeanIntensity,MaxIntensity,major_axis_length,minor_axis_length
2515,3633.0,1558.1911764705883,987.4705882352941,68.0,,,0.003427669871598482,0.004379339516162872,12.141408756840116,7.177533646530473
2516,3635.0,566.2352941176471,985.5294117647059,17.0,,,0.0008616859558969736,0.0009155413135886192,7.686264915571093,2.8322566388698127
2517,3636.0,712.2758620689655,988.0344827586207,87.0,,,0.0013755923137068748,0.0015106431674212217,12.68531390642756,8.864638752455013
2518,3637.0,237.60620525059664,995.1957040572793,419.0,,,0.022911477833986282,0.03956664353609085,23.521395446935596,22.842061012716226
2519,3638.0,520.0,989.0,3.0,,,0.0014801252400502563,0.0015716792549937963,3.265986323710904,0.0
2520,3639.0,1332.640535372849,997.7227533460803,523.0,,,0.002306125359609723,0.0030518043786287308,46.22688441002508,23.573319399314475
2521,3640.0,1694.0084745762713,993.0889830508474,236.0,,,0.006186433602124453,0.009903104975819588,24.677606266879486,13.601088449959686
2522,3642.0,366.5,994.8333333333334,6.0,,,0.0010630452306941152,0.0011291676200926304,28.75974842680148,4.665378796622908
2523,3643.0,862.4358620689655,1000.1006896551725,725.0,,,0.01727544516324997,0.031006332486867905,36.52469588550139,26.688340575899073
2524,3644.0,972.5,986.8,20.0,,,0.002159151714295149,0.0023041123058646917,6.318163432630155,4.029988937773295
2525,3645.0,345.7857142857143,986.7857142857143,14.0,,,0.0008327065734192729,0.0008850232698023319,8.174551351510942,2.202312327819495
2526,3646.0,382.4871794871795,1002.3076923076923,39.0,,,0.0012977992882952094,0.0015259021893143654,9.750327141889478,5.371181928946258
2527,3647.0,550.3308823529412,994.0367647058823,136.0,,,0.001409215503372252,0.0020904859993606806,15.372768980619382,11.632556992037685
2528,3648.0,766.3121693121693,996.1587301587301,189.0,,,0.007751260418444872,0.013702602125704288,20.2781342486734,12.974497979167145
2529,3649.0,1107.9722222222222,989.625,72.0,,,0.0023369614500552416,0.0025024795904755592,12.746071294879904,7.419777533363383
2530,3650.0,1867.611111111111,997.2222222222222,36.0,,,0.00219051749445498,0.002685587853193283,42.55689788421798,12.21704225598768
2531,3651.0,1234.7,988.6,10.0,,,0.0007110704318620265,0.0007324330508708954,5.839018474503635,2.259615731580316
2532,3653.0,1250.7142857142858,990.2380952380952,21.0,,,0.0008552319486625493,0.0009002822916954756,9.769494511047899,3.580504929106759
2533,3654.0,1273.5,991.875,16.0,,,0.000985160586424172,0.0011749446857720613,16.42549933384848,1.9882081464834405
2534,3657.0,930.6029411764706,993.1029411764706,68.0,,,0.0018090915400534868,0.002243076218292117,13.389942871640967,6.590079899180456
2535,3658.0,964.8201603665522,1016.6781214203895,873.0,,,0.003521618200466037,0.005432211793959141,50.12389353465554,33.77880631360682
2536,3662.0,1149.0681818181818,998.125,88.0,,,0.0015278096543624997,0.0018768596928566694,17.675723418310746,7.517788820312736
2537,3663.0,1425.5,994.3333333333334,6.0,,,0.0018183666979894042,0.0018616006709635258,8.088581861039081,0.892785360258424
2538,3664.0,257.21608040201005,1001.7889447236181,199.0,,,0.00794212892651558,0.01266498863697052,22.704026319111545,11.537663500043157
2539,3665.0,533.1071428571429,993.8214285714286,28.0,,,0.0016408897936344147,0.002075226977467537,9.825428402509893,3.988726149911602
2540,3666.0,911.5,995.375,16.0,,,0.0014391165459528565,0.001495384145528078,8.444740612168117,2.536997436577042
2541,3669.0,71.90310077519379,1000.0077519379845,258.0,,,0.004044528119266033,0.00759899290278554,23.022732078390543,14.74026740010955
2542,3670.0,426.9647058823529,997.0588235294117,85.0,,,0.001679210807196796,0.0017853055614978075,11.622324222637593,9.893511998471093
2543,3671.0,1465.3203883495146,997.8446601941747,103.0,,,0.0021051522344350815,0.003082322422415018,14.064580136270553,10.38687992294961
2544,3672.0,1934.4901960784314,1013.1764705882352,51.0,,,0.001155796111561358,0.0013580529484897852,13.013284020422331,5.44110389808299
2545,3673.0,496.4117647058824,1004.2352941176471,17.0,,,0.0018239018972963095,0.0020141908898949623,8.7659095842169,2.662634974810698
